phase,epoch,train_mse_kW2,val_mse_kW2,val_rmse_W,val_mae_W,val_r2,lr,Cd0,Crr0,m0,Paux0,eta0,eta_reg0,elapsed_s,eta_min,eta_max,eta_p05,eta_p95,er_min,er_max,er_p05,er_p95,paux_min,paux_max,paux_p05,paux_p95,test_mse_kW2,test_rmse_W,test_mae_W,test_r2
train,625.0,1.339900715784593,2.3729360103607178,1540.266697685826,1010.095458984375,0.98829185962677,0.0002691063243735397,0.27871567010879517,0.007218300364911556,2789.393798828125,753.734375,0.8327174186706543,0.7225648164749146,173.29905438423157,0.7797665596008301,0.8853391408920288,0.8085607618093491,0.8523974925279617,0.5570933818817139,0.800000011920929,0.6642170071601867,0.800000011920929,453.734375,800.0,453.734375,800.0,,,,
train,626.0,1.3219573497772217,2.373049020767212,1540.3046776530934,1015.8543090820312,0.9882912635803223,0.00026901095408285084,0.2787157893180847,0.007218306418508291,2789.39453125,753.7225341796875,0.8327202796936035,0.7225748300552368,173.51053309440613,0.7797694206237793,0.885342001914978,0.8100160270929336,0.8530395448207855,0.5571033954620361,0.800000011920929,0.6610289126634598,0.800000011920929,453.7225341796875,800.0,453.7225341796875,800.0,,,,
train,627.0,1.497063940221613,2.601365804672241,1612.713861787019,1057.3465576171875,0.9871645569801331,0.00026891545383037014,0.2787146270275116,0.007218262180685997,2789.33984375,753.7279052734375,0.832761287689209,0.7225709557533264,173.75346088409424,0.7798104286193848,0.8853830099105835,0.8066556245088577,0.8505510061979293,0.5662825107574463,0.800000011920929,0.6732031613588333,0.800000011920929,453.7279052734375,800.0,453.7279052734375,800.0,,,,
train,628.0,1.5394284671003169,2.5259828567504883,1589.1703023905272,1040.4432373046875,0.9875365495681763,0.0002688198237208252,0.2787141799926758,0.007218233309686184,2789.330322265625,753.71484375,0.8327734470367432,0.7225988507270813,173.98897004127502,0.779822587966919,0.8853951692581177,0.8086647272109986,0.852782228589058,0.5571273565292358,0.800000011920929,0.6640511661767959,0.800000011920929,453.71484375,800.0,453.71484375,800.0,,,,
train,629.0,1.484549181027846,2.4211175441741943,1555.8286377361744,1016.2984619140625,0.9880540370941162,0.0002687240638590863,0.27871760725975037,0.007218348328024149,2789.3642578125,753.72607421875,0.8327476382255554,0.7226069569587708,174.19957399368286,0.7797967791557312,0.8853693604469299,0.8111169874668122,0.8534435749053955,0.5571354627609253,0.800000011920929,0.6609010756015777,0.800000011920929,453.72607421875,800.0,453.72607421875,800.0,,,,
train,630.0,1.4974901730364019,2.4353537559509277,1560.3959433425864,1024.2783203125,0.9879838228225708,0.00026862817435016574,0.2787168323993683,0.0072183129377663136,2789.3310546875,753.7124633789062,0.8327713012695312,0.7226192951202393,174.41007161140442,0.779820442199707,0.8853930234909058,0.8107494324445724,0.8532170712947845,0.5581763982772827,0.800000011920929,0.6599697917699814,0.800000011920929,453.71246337890625,800.0,453.71246337890625,800.0,,,,
train,631.0,1.532401437109167,2.5066611766815186,1583.0807781032527,1040.68994140625,0.9876319169998169,0.00026853215529921824,0.2787156105041504,0.007218259386718273,2789.27587890625,753.688720703125,0.8328177332878113,0.7226319313049316,174.61850261688232,0.7798668742179871,0.8854394555091858,0.8100547343492508,0.8531171172857285,0.5663434863090515,0.800000011920929,0.6716780960559845,0.800000011920929,453.688720703125,800.0,453.688720703125,800.0,,,,
train,632.0,1.421384795145555,2.4108121395111084,1552.5152173167257,1021.2141723632812,0.9881048798561096,0.00026843600681154036,0.27871668338775635,0.007218287326395512,2789.2890625,753.6761474609375,0.8328106999397278,0.7226700186729431,174.83420538902283,0.7798598408699036,0.8854324221611023,0.8088329911231995,0.8528599113225936,0.5571985244750977,0.800000011920929,0.6512549579143524,0.7860092937946319,453.6761474609375,800.0,453.6761474609375,800.0,,,,
train,633.0,1.3791491876948963,2.4064223766326904,1551.0963864312237,1016.0028076171875,0.9881266355514526,0.0002683397289925708,0.2787172794342041,0.007218285463750362,2789.258056640625,753.6715087890625,0.8328361511230469,0.7226839065551758,175.0477261543274,0.7798852920532227,0.8854578733444214,0.8080921679735183,0.8515413165092468,0.5572124719619751,0.800000011920929,0.6572018831968308,0.7977583616971968,453.6715087890625,800.0,453.6715087890625,800.0,,,,
train,634.0,1.3586252440105786,2.4033234119415283,1550.106609236926,1014.892333984375,0.9881417751312256,0.00026824332194789,0.2787172496318817,0.007218278478831053,2789.2333984375,753.6636962890625,0.8328554630279541,0.722694456577301,175.25541234016418,0.7799046039581299,0.8854771852493286,0.8082041203975677,0.8519607782363892,0.5572229623794556,0.800000011920929,0.6572124540805817,0.7977689117193221,453.6636962890625,800.0,453.6636962890625,800.0,,,,
train,635.0,1.3597269274971702,2.3955745697021484,1547.6004006202634,1015.3458251953125,0.9881801009178162,0.00026814678578322,0.27871736884117126,0.0072182901203632355,2789.232177734375,753.6588745117188,0.8328583240509033,0.722705066204071,175.47140979766846,0.7799074649810791,0.8854800462722778,0.811055189371109,0.8534395456314087,0.5572335720062256,0.800000011920929,0.6576427340507507,0.7977795213460921,453.65887451171875,800.0,453.65887451171875,800.0,,,,
train,636.0,1.3754814809018916,2.357220411300659,1535.1515397510436,1005.4116821289062,0.9883694648742676,0.00026805012060442454,0.27871742844581604,0.007218289654701948,2789.203369140625,753.6583251953125,0.8328787684440613,0.722706139087677,175.6775608062744,0.7799279093742371,0.8855004906654358,0.8081702500581741,0.8519840836524963,0.5582632422447205,0.800000011920929,0.6643583297729492,0.800000011920929,453.6583251953125,800.0,453.6583251953125,800.0,,,,
train,637.0,1.7514684200286865,2.5518507957458496,1597.2890314529802,1045.47265625,0.9874088764190674,0.00026795332651750897,0.278726190328598,0.007218475453555584,2789.285888671875,753.6651611328125,0.8328137397766113,0.7227243185043335,175.90412759780884,0.7798628807067871,0.8854354619979858,0.811222717165947,0.8538451224565505,0.5572528839111328,0.800000011920929,0.6565038651227951,0.7936031579971311,453.6651611328125,800.0,453.6651611328125,800.0,,,,
train,638.0,1.4932259321212769,2.491041660308838,1578.1358464973794,1040.0001220703125,0.9877090454101562,0.0002678564036286198,0.278728723526001,0.0072184898890554905,2789.271240234375,753.6533203125,0.8328333497047424,0.7227264046669006,176.11938977241516,0.7798824906349182,0.8854550719261169,0.808546569943428,0.8520931333303451,0.5572549104690552,0.800000011920929,0.6598968774080276,0.800000011920929,453.6533203125,800.0,453.6533203125,800.0,,,,
train,639.0,1.417957977815108,2.613097667694092,1616.3445641322892,1062.90185546875,0.9871066808700562,0.0002677593520440448,0.2787298262119293,0.007218476384878159,2789.265869140625,753.635009765625,0.8328418135643005,0.7227338552474976,176.343279838562,0.7798909544944763,0.885463535785675,0.8103351771831513,0.8532875835895538,0.5572624206542969,0.800000011920929,0.6621406495571136,0.800000011920929,453.635009765625,800.0,453.635009765625,800.0,,,,
train,640.0,1.4302791465412488,2.6449201107025146,1626.1645826914323,1062.6727294921875,0.9869495630264282,0.00026766217187021305,0.2787262499332428,0.007218329235911369,2789.15576171875,753.6139526367188,0.8329346179962158,0.7227317690849304,176.5553228855133,0.7799837589263916,0.8855563402175903,0.8099427878856659,0.8530641227960586,0.557260274887085,0.800000011920929,0.6690219938755035,0.800000011920929,453.61395263671875,800.0,453.61395263671875,800.0,,,,
train,641.0,3.1271148161454634,3.033428430557251,1741.5274186759161,1139.7340087890625,0.9850322008132935,0.00026756486321369445,0.27873578667640686,0.007218635641038418,2789.437744140625,753.695068359375,0.8327170610427856,0.7227464914321899,176.76501727104187,0.7797662019729614,0.8856515884399414,0.8126692086458206,0.8576638907194137,0.5572750568389893,0.800000011920929,0.6552055269479752,0.787206545472145,453.695068359375,800.0,453.695068359375,800.0,,,,
train,642.0,1.9310971227559177,2.703918218612671,1644.1913665993993,1085.179931640625,0.9866585731506348,0.0002674674261811999,0.27873826026916504,0.007218685932457447,2789.504150390625,753.6953125,0.8326658010482788,0.7227370738983154,176.98855257034302,0.7797149419784546,0.8856003284454346,0.812491050362587,0.8575599908828735,0.5572656393051147,0.800000011920929,0.6551961094141007,0.78792670071125,453.6953125,800.0,453.6953125,800.0,,,,
train,643.0,1.7874794602394104,2.6521995067596436,1628.3875460098557,1058.689697265625,0.9869138598442078,0.00026736986087958105,0.2787388861179352,0.007218638900667429,2789.5068359375,753.6934814453125,0.8326691389083862,0.7227468490600586,177.20154762268066,0.779718279838562,0.885603666305542,0.8131080240011215,0.8588081538677216,0.5572754144668579,0.800000011920929,0.6615487664937973,0.800000011920929,453.6934814453125,800.0,453.6934814453125,800.0,,,,
train,644.0,1.5354850725694136,2.4865832328796387,1576.7282581345462,1038.0855712890625,0.9877309799194336,0.0002672721674158302,0.27873891592025757,0.007218596525490284,2789.494873046875,753.6880493164062,0.8326855301856995,0.7227617502212524,177.41598796844482,0.7797346711158752,0.8856200575828552,0.8122442841529847,0.8563816249370574,0.5572903156280518,0.800000011920929,0.6597156792879104,0.800000011920929,453.68804931640625,800.0,453.68804931640625,800.0,,,,
train,645.0,1.4593812931667676,3.0525786876678467,1747.0226100425832,1142.9493408203125,0.9849376082420349,0.00026717434589708025,0.2787395417690277,0.00721857650205493,2789.47607421875,753.6812744140625,0.8327053785324097,0.722765326499939,177.62598729133606,0.7797545194625854,0.8853271007537842,0.8078672975301743,0.8513130515813827,0.5572938919067383,0.800000011920929,0.653925183415413,0.7866583466529846,453.6812744140625,800.0,453.6812744140625,800.0,,,,
train,646.0,2.610524280504747,4.15056037902832,2037.1597875473587,1321.125,0.9795191884040833,0.0002670763964306045,0.27873536944389343,0.007218393962830305,2789.287353515625,753.7005615234375,0.8328598737716675,0.7227450013160706,177.86005973815918,0.7799090147018433,0.8857944011688232,0.8132201075553894,0.8581698447465895,0.5572926998138428,0.800000011920929,0.674553570151329,0.800000011920929,453.7005615234375,800.0,453.7005615234375,800.0,,,,
train,647.0,2.54359510270032,2.6779112815856934,1636.2696904850375,1050.6383056640625,0.9867868423461914,0.0002669783191238164,0.27873900532722473,0.007218490820378065,2789.326171875,753.7542724609375,0.8328316807746887,0.7227407097816467,178.07578706741333,0.7798808217048645,0.8857662081718445,0.8116411447525025,0.8550976037979124,0.5572692155838013,0.800000011920929,0.6641381561756134,0.800000011920929,453.7542724609375,800.0,453.7542724609375,800.0,,,,
train,648.0,1.6008054180578752,2.4729082584381104,1572.3782941773268,1024.5689697265625,0.9877985715866089,0.00026688011408426996,0.2787413001060486,0.007218524813652039,2789.369140625,753.736572265625,0.8328058123588562,0.7227495908737183,178.28522610664368,0.779854953289032,0.8854275345802307,0.8107839435338974,0.8531904280185699,0.5572781562805176,0.800000011920929,0.6597035199403762,0.800000011920929,453.736572265625,800.0,453.736572265625,800.0,,,,
train,649.0,1.778014139695601,2.6539926528930664,1628.9403764410777,1069.95263671875,0.9869049191474915,0.00026678178141965886,0.2787370979785919,0.007218365557491779,2789.2763671875,753.7052001953125,0.8328865766525269,0.7227494716644287,178.4963321685791,0.7799357175827026,0.8855082988739014,0.8079828172922134,0.8514142632484436,0.557278037071228,0.800000011920929,0.6734407424926758,0.800000011920929,453.7052001953125,800.0,453.7052001953125,800.0,,,,
train,650.0,1.5202553380619397,2.386039972305298,1544.5182096692806,1014.6444091796875,0.988227128982544,0.00026668332123781704,0.2787366807460785,0.007218352518975735,2789.246826171875,753.6907958984375,0.8329126238822937,0.7227649688720703,178.70735454559326,0.7799617648124695,0.8855343461036682,0.8081485271453858,0.85166335105896,0.5572935342788696,0.800000011920929,0.6620574414730072,0.800000011920929,453.6907958984375,800.0,453.6907958984375,800.0,,,,
train,651.0,1.3818547346375205,2.369353771209717,1539.1073711733045,1004.367919921875,0.9883094429969788,0.00026658473364671813,0.27873775362968445,0.0072183916345238686,2789.26416015625,753.6851196289062,0.8329005241394043,0.7227768301963806,178.9270179271698,0.7799496650695801,0.8855222463607788,0.8084656089544296,0.8522814303636551,0.5573053359985352,0.800000011920929,0.6615787476301194,0.800000011920929,453.68511962890625,800.0,453.68511962890625,800.0,,,,
train,652.0,1.343725778839805,2.4488399028778076,1564.7117945487596,1022.46826171875,0.9879172444343567,0.00026648601875447553,0.2787371873855591,0.007218356244266033,2789.24267578125,753.6696166992188,0.8329198956489563,0.7227787375450134,179.14397406578064,0.7799690365791321,0.8855416178703308,0.8080315053462982,0.8512833714485168,0.557307243347168,0.800000011920929,0.6593837201595306,0.800000011920929,453.66961669921875,800.0,453.66961669921875,800.0,,,,
train,653.0,1.3762679316780784,2.376208543777466,1541.3270256503,1008.1008911132812,0.9882757067680359,0.00026638717666934217,0.2787381112575531,0.00721837067976594,2789.22607421875,753.6636962890625,0.8329365849494934,0.7227877378463745,179.3511061668396,0.7799857258796692,0.8855583071708679,0.8083656787872314,0.8516904503107071,0.5573163032531738,0.800000011920929,0.6612418204545975,0.800000011920929,453.6636962890625,800.0,453.6636962890625,800.0,,,,
train,654.0,1.3048761107704856,2.398237466812134,1548.4557630103611,1013.4725341796875,0.9881669878959656,0.00026628820749971055,0.27873849868774414,0.007218376733362675,2789.2158203125,753.6513671875,0.8329448699951172,0.7227975726127625,179.55831599235535,0.779994010925293,0.8855665922164917,0.8081067889928818,0.8514725565910339,0.557326078414917,0.800000011920929,0.6616690456867218,0.800000011920929,453.6513671875,800.0,453.6513671875,800.0,,,,
train,655.0,1.280884775248441,2.3745813369750977,1540.7999545690543,1005.3515014648438,0.9882837533950806,0.00026618911135411257,0.27873918414115906,0.007218394428491592,2789.217529296875,753.644287109375,0.832944393157959,0.7228050231933594,179.77159523963928,0.7799935340881348,0.8855661153793335,0.8081690460443497,0.8515445500612259,0.5573335886001587,0.800000011920929,0.6655167311429977,0.800000011920929,453.644287109375,800.0,453.644287109375,800.0,,,,
train,656.0,1.3252748142589221,2.3339712619781494,1527.5654650456065,997.4907836914062,0.9884841442108154,0.00026608988834121917,0.2787395715713501,0.007218397222459316,2789.2138671875,753.6331787109375,0.8329501152038574,0.7228208184242249,179.99477219581604,0.7799992561340332,0.8855718374252319,0.8082061320543289,0.8516552805900574,0.5573493242263794,0.800000011920929,0.6597747474908828,0.800000011920929,453.6331787109375,800.0,453.6331787109375,800.0,,,,
train,657.0,1.277114748954773,2.3774962425231934,1541.7469798900208,1009.2703247070312,0.9882693290710449,0.0002659905385698406,0.2787398099899292,0.007218387443572283,2789.196533203125,753.6229248046875,0.832965075969696,0.7228254079818726,180.2015483379364,0.7800142168998718,0.8855867981910706,0.8084078341722488,0.8519218266010283,0.5573539733886719,0.800000011920929,0.6622322022914886,0.800000011920929,453.6229248046875,800.0,453.6229248046875,800.0,,,,
train,658.0,1.3170268481427974,2.4326841831207275,1559.5368703560682,1022.1444091796875,0.9879970550537109,0.0002658910621489261,0.2787390947341919,0.007218356244266033,2789.16845703125,753.6149291992188,0.8329877257347107,0.7228295207023621,180.4111328125,0.7800368666648865,0.8856094479560852,0.8084304839372635,0.8522576689720153,0.5573580265045166,0.800000011920929,0.6642269670963288,0.800000011920929,453.61492919921875,800.0,453.61492919921875,800.0,,,,
train,659.0,1.3683206709948452,2.4177236557006836,1554.7432263882033,1024.5972900390625,0.9880707263946533,0.00026579145918756376,0.27874016761779785,0.0072183758020401,2789.169677734375,753.6064453125,0.8329908847808838,0.7228401899337769,180.61781883239746,0.7800400257110596,0.8856126070022583,0.8080100327730179,0.8512353271245956,0.5573687553405762,0.800000011920929,0.6617116630077362,0.800000011920929,453.6064453125,800.0,453.6064453125,800.0,,,,
train,660.0,1.3744425556876443,2.3776586055755615,1541.798138538246,1010.5025634765625,0.9882685542106628,0.0002656917297949804,0.27874043583869934,0.007218381855636835,2789.1884765625,753.6014404296875,0.8329805135726929,0.7228513956069946,180.8339638710022,0.7800296545028687,0.8856022357940674,0.8080398321151734,0.8513424664735794,0.557379961013794,0.800000011920929,0.6561592400074006,0.7928132563829416,453.6014404296875,800.0,453.6014404296875,800.0,,,,
train,661.0,1.5517285520380193,2.455709934234619,1566.9051502883,1015.809326171875,0.9878833293914795,0.00026559187408054153,0.2787412405014038,0.007218408398330212,2789.2216796875,753.6083374023438,0.8329577445983887,0.7228454947471619,181.04623460769653,0.7800068855285645,0.8855794668197632,0.8088010877370835,0.8525727450847626,0.5573740005493164,0.800000011920929,0.661025595664978,0.800000011920929,453.60833740234375,800.0,453.60833740234375,800.0,,,,
train,662.0,1.4432921680537136,2.4180750846862793,1554.8516006358934,1026.1461181640625,0.9880690574645996,0.00026549189215375123,0.27874264121055603,0.007218446582555771,2789.211181640625,753.6070556640625,0.8329607844352722,0.7228454351425171,181.26084089279175,0.780009925365448,0.8855825066566467,0.8088520646095276,0.8525317877531051,0.5573740005493164,0.800000011920929,0.6638475984334946,0.800000011920929,453.6070556640625,800.0,453.6070556640625,800.0,,,,
train,663.0,1.3773912408135154,2.3182380199432373,1522.4045947119314,992.177978515625,0.9885618090629578,0.0002653917841242519,0.2787453532218933,0.007218507118523121,2789.232177734375,753.6007080078125,0.8329459428787231,0.7228545546531677,181.47410464286804,0.7799950838088989,0.8855676651000977,0.8102843850851059,0.8532170712947845,0.5573830604553223,0.800000011920929,0.663440826535225,0.800000011920929,453.6007080078125,800.0,453.6007080078125,800.0,,,,
train,664.0,1.6959618709304116,2.7306039333343506,1652.2960539806418,1082.5504150390625,0.9865267276763916,0.00026529155010182425,0.2787455916404724,0.007218472193926573,2789.18896484375,753.5993041992188,0.8329812288284302,0.722858726978302,181.68242287635803,0.780030369758606,0.8856029510498047,0.8091679215431213,0.8528483003377914,0.5573872327804565,0.800000011920929,0.662151238322258,0.800000011920929,453.59930419921875,800.0,453.59930419921875,800.0,,,,
train,665.0,2.208299019119956,3.8245270252227783,1955.5041549431696,1346.1605224609375,0.9811281561851501,0.00026519119019638725,0.2787453532218933,0.007218468002974987,2789.183837890625,753.620849609375,0.8329873085021973,0.7228395938873291,181.89713621139526,0.780036449432373,0.8856090307235718,0.8071992546319962,0.8506699442863465,0.5573681592941284,0.800000011920929,0.6570329874753952,0.7979140490293501,453.620849609375,800.0,453.620849609375,800.0,,,,
train,666.0,1.6039784821597012,2.372112274169922,1539.9992694803461,1009.2119750976562,0.9882959127426147,0.00026509070451799776,0.27874553203582764,0.0072184051387012005,2789.158935546875,753.5877685546875,0.8330115079879761,0.7228454947471619,182.21472597122192,0.7800606489181519,0.8856332302093506,0.8083029896020889,0.8523924142122269,0.5573740005493164,0.800000011920929,0.661025595664978,0.800000011920929,453.5877685546875,800.0,453.5877685546875,800.0,,,,
train,667.0,1.366555468602614,3.280729293823242,1811.1383851047938,1183.069580078125,0.9838117361068726,0.00026499009317685067,0.2787471413612366,0.0072184400632977486,2789.16748046875,753.576904296875,0.8330066204071045,0.7228565812110901,182.42652702331543,0.7800557613372803,0.885628342628479,0.806119492650032,0.8503391742706299,0.5573850870132446,0.800000011920929,0.6521104216575623,0.7863247454166412,453.576904296875,800.0,453.576904296875,800.0,,,,
train,668.0,2.228426895358346,2.510221481323242,1584.2076884045223,1038.46826171875,0.9876142740249634,0.00026488935628327874,0.2787463366985321,0.007218408863991499,2789.11865234375,753.5983276367188,0.8330461382865906,0.7228678464889526,182.66308188438416,0.7800952792167664,0.8856678605079651,0.8080634921789169,0.8513724267482757,0.557396411895752,0.800000011920929,0.6613219290971756,0.800000011920929,453.59832763671875,800.0,453.59832763671875,800.0,,,,
train,669.0,1.478884388100017,2.4646785259246826,1569.7624820335081,1022.6340942382812,0.9878391027450562,0.0002647884939477522,0.2787471413612366,0.007218405604362488,2789.10546875,753.585205078125,0.8330593109130859,0.7228750586509705,182.88954496383667,0.7801084518432617,0.8856810331344604,0.8080766648054123,0.8512573003768921,0.557403564453125,0.800000011920929,0.6708577960729599,0.800000011920929,453.585205078125,800.0,453.585205078125,800.0,,,,
train,670.0,1.3166796456683765,2.332775115966797,1527.1673123793607,1002.0991821289062,0.9884901642799377,0.00026468750628087903,0.2787485718727112,0.007218418642878532,2789.09326171875,753.5693359375,0.8330696225166321,0.722882091999054,183.1006166934967,0.7801187634468079,0.8856913447380066,0.809237253665924,0.8530401766300202,0.5574105978012085,0.800000011920929,0.6650036126375198,0.800000011920929,453.5693359375,800.0,453.5693359375,800.0,,,,
train,671.0,1.3638226335698909,2.420970916748047,1555.7775387246083,1019.9132690429688,0.9880548119544983,0.0002645863933934045,0.27874940633773804,0.007218440528959036,2789.100830078125,753.56298828125,0.8330667018890381,0.7228950262069702,183.31325936317444,0.7801158428192139,0.8856884241104126,0.8084153592586517,0.8521720170974731,0.5574235916137695,0.800000011920929,0.6619232147932053,0.800000011920929,453.56298828125,800.0,453.56298828125,800.0,,,,
train,672.0,1.2945051735097712,2.2852365970611572,1511.5296060613566,985.6849365234375,0.9887246489524841,0.00026448515539621143,0.2787491977214813,0.007218442857265472,2789.118896484375,753.549072265625,0.8330563306808472,0.7229005694389343,183.52159547805786,0.780105471611023,0.8856780529022217,0.8092239618301391,0.8529234021902083,0.5574290752410889,0.800000011920929,0.6602510660886765,0.800000011920929,453.549072265625,800.0,453.549072265625,800.0,,,,
train,673.0,1.282555645162409,2.2735981941223145,1507.671714930011,986.0045776367188,0.9887821078300476,0.0002643837924003196,0.278750479221344,0.007218475453555584,2789.13623046875,753.5437622070312,0.8330442309379578,0.7229020595550537,183.72889709472656,0.7800933718681335,0.8856659531593323,0.8090665221214295,0.8529113024473189,0.557430624961853,0.800000011920929,0.6617039769887925,0.800000011920929,453.54376220703125,800.0,453.54376220703125,800.0,,,,
train,674.0,1.2377417521043257,2.354454278945923,1534.2538088595381,1003.2445678710938,0.9883830547332764,0.00026428230451688606,0.2787508964538574,0.007218468468636274,2789.117919921875,753.52880859375,0.8330591917037964,0.7229059338569641,183.95191717147827,0.7801083326339722,0.8856809139251709,0.8110373228788376,0.8534438073635101,0.5574344396591187,0.800000011920929,0.6621984452009201,0.800000011920929,453.52880859375,800.0,453.52880859375,800.0,,,,
train,675.0,1.26048204573718,2.3630497455596924,1537.0485516079184,999.9076538085938,0.9883407354354858,0.0002641806918572046,0.27875083684921265,0.00721846055239439,2789.103271484375,753.5189819335938,0.8330710530281067,0.722906768321991,184.16885781288147,0.7801201939582825,0.8856927752494812,0.8080787390470505,0.8514345288276672,0.5574352741241455,0.800000011920929,0.6615325331687927,0.800000011920929,453.51898193359375,800.0,453.51898193359375,800.0,,,,
train,676.0,2.5390653718601572,3.1746437549591064,1781.608262217034,1166.73583984375,0.9843353033065796,0.000264078954532706,0.2787574529647827,0.007218650076538324,2789.251708984375,753.56201171875,0.832966685295105,0.7229275703430176,184.38305854797363,0.781746506690979,0.8859175443649292,0.8111635506153106,0.8535268157720566,0.5575600266456604,0.800000011920929,0.6600980430841445,0.800000011920929,453.56201171875,800.0,453.56201171875,800.0,,,,
train,677.0,2.209468825296922,2.6744678020477295,1635.222232603263,1070.5555419921875,0.9868037700653076,0.0002639770926549578,0.2787560224533081,0.007218577899038792,2789.209228515625,753.5411987304688,0.8329989314079285,0.7228775024414062,184.5953824520111,0.7800480723381042,0.885620653629303,0.8086296677589416,0.8517496585845947,0.5574060678482056,0.800000011920929,0.6584167331457138,0.800000011920929,453.54119873046875,800.0,453.54119873046875,800.0,,,,
train,678.0,1.9961917400360107,3.106438398361206,1762.364746583408,1155.67919921875,0.9846718907356262,0.0002638751063356639,0.27875831723213196,0.0072186351753771305,2789.2421875,753.5393676757812,0.8329766392707825,0.7228700518608093,184.8105640411377,0.7800257802009583,0.885598361492157,0.8133368730545044,0.8583164989948271,0.5573985576629639,0.800000011920929,0.6731014162302017,0.800000011920929,453.53936767578125,800.0,453.53936767578125,800.0,,,,
train,679.0,1.877704148942774,2.400561571121216,1549.2051994490594,1016.5416870117188,0.9881555438041687,0.0002637729956866649,0.27875933051109314,0.007218633312731981,2789.296142578125,753.539306640625,0.8329479098320007,0.7229037284851074,185.02402091026306,0.7799970507621765,0.8858824372291565,0.8130991935729981,0.8578947395086288,0.5574322938919067,0.800000011920929,0.6477359086275101,0.7844039380550384,453.539306640625,800.0,453.539306640625,800.0,,,,
train,680.0,1.44404183734547,2.483196973800659,1575.6501039253608,1034.1636962890625,0.9877477288246155,0.00026367076081993757,0.2787606120109558,0.007218636572360992,2789.312744140625,753.5228271484375,0.8329365849494934,0.7229040861129761,185.24145007133484,0.7799857258796692,0.8855583071708679,0.8117460489273072,0.8549349695444106,0.5574326515197754,0.800000011920929,0.6623499155044555,0.800000011920929,453.5228271484375,800.0,453.5228271484375,800.0,,,,
train,681.0,1.4332122802734375,2.440258502960205,1561.9630277314504,1022.06591796875,0.9879596829414368,0.00026356840184759507,0.2787567973136902,0.007218498736619949,2789.225341796875,753.5086669921875,0.8330110311508179,0.722919225692749,185.45651650428772,0.7800601720809937,0.8856327533721924,0.8082469344139099,0.8517161965370178,0.5574477910995483,0.800000011920929,0.6648252606391907,0.800000011920929,453.5086669921875,800.0,453.5086669921875,800.0,,,,
train,682.0,1.3180335435000332,2.316711664199829,1521.9009494707598,1001.9767456054688,0.9885693788528442,0.00026346591888188643,0.27875763177871704,0.0072185201570391655,2789.2177734375,753.4969482421875,0.8330188989639282,0.7229271531105042,185.69727683067322,0.780068039894104,0.8856406211853027,0.8083675563335418,0.8517696261405945,0.5574556589126587,0.800000011920929,0.6627452611923218,0.800000011920929,453.4969482421875,800.0,453.4969482421875,800.0,,,,
train,683.0,1.2911337018013,2.3158416748046875,1521.6221607219054,991.5695190429688,0.9885735511779785,0.00026336331203519696,0.2787586450576782,0.007218555547297001,2789.23583984375,753.492431640625,0.8330067992210388,0.7229313850402832,185.92764568328857,0.7800559401512146,0.8856285214424133,0.8088980793952942,0.8526217997074127,0.5574599504470825,0.800000011920929,0.6624947547912597,0.800000011920929,453.492431640625,800.0,453.492431640625,800.0,,,,
train,684.0,1.2778335755521602,2.3239686489105225,1524.283438209574,997.1547241210938,0.9885335564613342,0.00026326058142004755,0.27876049280166626,0.007218602113425732,2789.25439453125,753.4854736328125,0.8329941630363464,0.7229422926902771,186.1977939605713,0.7800433039665222,0.885615885257721,0.8091671973466873,0.8529647171497345,0.5574707984924316,0.800000011920929,0.6621543169021606,0.800000011920929,453.4854736328125,800.0,453.4854736328125,800.0,,,,
train,685.0,1.2488692131909458,2.3099029064178467,1519.6659172331265,992.6686401367188,0.9886029362678528,0.00026315772714909487,0.2787598967552185,0.007218566723167896,2789.24267578125,753.4714965820312,0.8330055475234985,0.7229465246200562,186.4491081237793,0.7800546884536743,0.885627269744873,0.8117121398448944,0.8544154942035673,0.5574750900268555,0.800000011920929,0.6639486879110337,0.800000011920929,453.47149658203125,800.0,453.47149658203125,800.0,,,,
train,686.0,1.2490998669104143,2.3603036403656006,1536.1590900684732,1001.7003173828125,0.9883542060852051,0.0002630547493351313,0.2787594795227051,0.007218542974442244,2789.2236328125,753.4608154296875,0.8330225944519043,0.7229518890380859,186.66655158996582,0.7800717353820801,0.8856443166732788,0.810515958070755,0.853407210111618,0.5574804544448853,0.800000011920929,0.6644042044878006,0.800000011920929,453.4608154296875,800.0,453.4608154296875,800.0,,,,
train,687.0,1.2207935452461243,2.328218460083008,1525.682060587985,996.9774780273438,0.9885125160217285,0.00026295164809108463,0.2787603437900543,0.007218560203909874,2789.224609375,753.456787109375,0.8330234289169312,0.7229560613632202,186.90169644355774,0.7800725698471069,0.8856451511383057,0.808866772055626,0.852638429403305,0.5574846267700195,0.800000011920929,0.6621680855751038,0.800000011920929,453.456787109375,800.0,453.456787109375,800.0,,,,
train,688.0,1.2236540859395808,2.283942937850952,1511.0972007121184,990.9395141601562,0.9887310862541199,0.00026284842353001806,0.2787594497203827,0.007218522951006889,2789.20849609375,753.4407958984375,0.8330390453338623,0.7229580879211426,187.11592292785645,0.7800881862640381,0.8856607675552368,0.8088823884725571,0.8529061168432235,0.5574866533279419,0.800000011920929,0.6621775180101395,0.800000011920929,453.4407958984375,800.0,453.4407958984375,800.0,,,,
