Time,Accuracy,Speed,BatteryPower,Acceleration,BatteryPower_SG,Speed_SG,Acceleration_SG
11.8,0.043,15.195,27442.389,0.55,27280.0262191142,15.1980839160839,0.638706293706296
11.9,0.043,15.27,27536.91,0.75,27252.9153613054,15.2621841491842,0.652377622377627
12.0,0.042,15.323,27248.221,0.53,27213.0084522145,15.3285594405594,0.662237762237752
12.1,0.041,15.385,26856.942,0.62,27074.0639184149,15.3946317016317,0.650629370629379
12.2,0.04,15.461,26731.761,0.76,26845.3071421911,15.4586853146853,0.638974358974368
12.3,0.04,15.521,26671.212,0.6,26601.9195081585,15.5224265734266,0.622004662004662
12.4,0.041,15.598,26297.786,0.77,26330.1483473194,15.5830862470863,0.590524475524463
12.5,0.044,15.637,25997.297,0.39,26055.359979021,15.6405314685315,0.556060606060591
12.6,0.051,15.695,25699.023,0.58,25665.2735034965,15.6942983682984,0.515046620046615
12.7,0.05,15.744,25174.568,0.49,25131.6521305361,15.7435407925408,0.504883449883439
12.8,0.05,15.795,24419.302,0.51,24364.645988345,15.7952750582751,0.523881118881133
12.9,0.051,15.837,23605.932,0.42,23387.113020979,15.848317016317,0.548543123543148
13.0,0.049,15.901,22360.485,0.64,22229.7595431235,15.9049836829837,0.550023310023297
13.1,0.047,15.952,21163.919,0.51,20997.3083356643,15.9583216783217,0.514487179487181
13.2,0.045,16.02,19465.461,0.68,19802.0197855478,16.0078811188811,0.464440559440546
13.3,0.044,16.062,18370.886,0.42,18708.2482051282,16.0512097902098,0.391083916083888
13.4,0.043,16.091,17626.245,0.29,17783.0763449883,16.0860979020979,0.30672494172496
13.5,0.042,16.113,17007.143,0.22,17005.6515384615,16.1125547785548,0.242762237762265
13.6,0.044,16.13,16388.835,0.17,16317.751951049,16.1346503496504,0.204184149184137
13.7,0.047,16.149,15703.656,0.19,15597.658044289,16.1533916083916,0.199568764568737
13.8,0.047,16.166,14953.846,0.17,14674.8323426573,16.1745641025641,0.222331002331016
13.9,0.046,16.198,13713.49,0.32,13596.1212400932,16.1978578088578,0.237645687645714
14.0,0.045,16.222,12499.724,0.24,12364.4768764569,16.2220932400932,0.235990675990686
14.1,0.043,16.247,10875.618,0.25,11101.1942843823,16.2450559440559,0.209662004661998
14.2,0.043,16.267,9631.765,0.2,9879.01090909091,16.2640256410256,0.160256410256387
14.3,0.045,16.282,8626.437,0.15,8653.63996503497,16.2771072261072,0.105629370629376
14.4,0.052,16.289,7469.394,0.07,7458.38683216783,16.2851515151515,0.0758158508158504
14.5,0.054,16.289,6749.947,0.0,6319.52396037296,16.2922703962704,0.0544871794871684
14.6,0.052,16.287,5686.795,-0.02,5346.35455944056,16.296048951049,0.0114918414918464
14.7,0.05,16.287,4333.293,0.0,4617.82422610723,16.2945687645688,-0.0458275058275068
14.8,0.048,16.297,3674.781,0.1,4233.30828671329,16.2868834498835,-0.100839160839161
14.9,0.046,16.295,3744.5,-0.02,4211.78101165501,16.2744009324009,-0.117750582750578
15.0,0.045,16.269,4335.827,-0.26,4452.86032167832,16.2633333333333,-0.0927972027972149
15.1,0.047,16.241,5305.172,-0.28,4889.60994638695,16.2558414918415,-0.066037296037287
15.2,0.056,16.227,5921.566,-0.14,5446.13724708625,16.2501258741259,-0.0565850815850763
15.3,0.058,16.234,6151.498,0.07,5955.53592307692,16.2445244755245,-0.0336363636363577
15.4,0.056,16.262,6175.953,0.28,6333.8214009324,16.2433986013986,0.018298368298364
15.5,0.055,16.267,6195.26,0.05,6570.09062004662,16.2481841491841,0.056060606060573
15.6,0.053,16.253,6734.088,-0.14,6717.82264568765,16.2546107226107,0.0513986013986136
15.7,0.051,16.244,7036.953,-0.09,6853.190002331,16.2584638694639,0.0222610722610738
15.8,0.049,16.255,7058.251,0.11,6966.94505361306,16.2590629370629,0.0063636363636554
15.9,0.048,16.265,7044.901,0.1,7021.25894638695,16.2597365967366,0.0258857808857905
16.0,0.047,16.267,7039.685,0.02,7013.34477622378,16.2642400932401,0.0464685314685196
16.1,0.045,16.267,6898.903,0.0,6941.56251515152,16.2690303030303,0.0404312354312532
16.2,0.044,16.273,6782.311,0.06,6890.81136363636,16.2723263403263,0.0279836829836811
16.3,0.047,16.28,6776.239,0.07,6860.43191375291,16.274627039627,0.0212004662004618
16.4,0.058,16.275,6939.098,-0.05,6863.85982750583,16.2765664335664,0.0146620046620072
16.5,0.066,16.27,6997.087,-0.05,6916.66968065268,16.2775594405594,0.0110955710955805
16.6,0.064,16.282,6959.47,0.12,7011.61071095571,16.2787855477856,0.0201864801864816
16.7,0.062,16.289,6983.117,0.07,7095.61204428905,16.2815967365967,0.0372727272727148
16.8,0.059,16.282,7208.322,-0.07,7151.59168065268,16.2862400932401,0.0560722610722666
16.9,0.056,16.283,7320.851,0.01,7189.11575058275,16.2928111888112,0.0597202797202814
17.0,0.054,16.299,7291.714,0.16,7256.89601398601,16.2981841491842,0.0463170163170006
17.1,0.052,16.311,7236.073,0.12,7338.27452214452,16.3020745920746,0.0486713286713327
17.2,0.051,16.311,7322.651,0.0,7399.94796736597,16.3079184149184,0.0572843822843796
17.3,0.049,16.311,7473.417,0.0,7457.50076456877,16.3135314685315,0.0437296037295988
17.4,0.048,16.311,7649.793,0.0,7555.52043356643,16.3166643356643,0.0244055944056144
17.5,0.047,16.32,7690.24,0.09,7695.90469230769,16.3184125874126,0.0212820512820497
17.6,0.045,16.326,7766.062,0.06,7853.89937296037,16.3209207459207,0.0275757575757397
17.7,0.044,16.32,7987.907,-0.06,8019.8105011655,16.3239277389277,0.0274825174825112
17.8,0.043,16.326,8174.682,0.06,8186.80346386947,16.3264172494173,0.0234265734265727
17.9,0.042,16.333,8330.104,0.07,8334.492997669,16.3286130536131,0.0269230769230867
18.0,0.041,16.333,8447.999,0.0,8421.57151048951,16.3318018648019,0.0481351981352234
18.1,0.04,16.333,8541.721,0.0,8413.84137995338,16.3382400932401,0.0764568764568632
18.2,0.048,16.341,8435.414,0.08,8309.00993939394,16.3470932400932,0.0856643356643264
18.3,0.056,16.353,8189.48,0.12,8142.18111188811,16.355372960373,0.0820512820512856
18.4,0.057,16.369,7864.477,0.16,7974.83013286713,16.3635034965035,0.0735314685314672
18.5,0.057,16.378,7721.636,0.09,7855.49374358974,16.3700792540793,0.0605011655011714
18.6,0.055,16.378,7673.996,0.0,7793.83865501166,16.3756037296037,0.0479370629370736
18.7,0.053,16.378,7736.62,0.0,7791.59642890443,16.3796666666667,0.0361188811188918
18.8,0.051,16.378,7969.729,0.0,7832.31368065268,16.3828275058275,0.0279137529137331
18.9,0.05,16.378,8081.727,0.0,7918.11476456877,16.3852494172494,0.0278205128205046
19.0,0.063,16.392,8018.355,0.14,8017.35581585081,16.3883916083916,0.0378671328671482
19.1,0.067,16.398,7972.157,0.06,8120.25828904429,16.3928228438228,0.0416666666666644
19.2,0.064,16.4,8085.936,0.02,8219.35562004662,16.3967249417249,0.0445221445221302
19.3,0.062,16.4,8333.778,0.0,8294.06356643357,16.4017272727273,0.0557109557109572
19.4,0.06,16.404,8447.825,0.04,8348.09706759907,16.4078671328671,0.0615151515151704
19.5,0.058,16.411,8465.836,0.07,8368.80638461539,16.4140303030303,0.0689044289044451
19.6,0.056,16.417,8424.78,0.06,8346.40628438228,16.421648018648,0.0745221445221314
19.7,0.054,16.434,8237.076,0.17,8276.53074358974,16.4289347319347,0.0641958041958015
19.8,0.053,16.442,8057.426,0.08,8190.25172727273,16.4344871794872,0.0572610722610636
19.9,0.051,16.444,7996.552,0.02,8091.55137062937,16.4403869463869,0.0650699300699211
20.0,0.05,16.444,8035.965,0.0,7963.87399067599,16.4475011655012,0.065093240093236
20.1,0.052,16.444,7992.723,0.0,7831.40744289044,16.4534055944056,0.051200466200463
20.2,0.056,16.452,7889.159,0.08,7775.096995338,16.4577412587413,0.0515734265734304
20.3,0.059,16.473,7613.959,0.21,7759.11705128205,16.4637202797203,0.0650699300699211
20.4,0.058,16.479,7514.676,0.06,7761.78855710956,16.4707552447552,0.0659790209790148
20.5,0.056,16.472,7728.971,-0.07,7810.04657808858,16.4769160839161,0.0523076923076885
20.6,0.053,16.478,8113.585,0.06,7923.73933100233,16.4812167832168,0.0390792540792441
20.7,0.052,16.487,8097.262,0.09,8055.00966433567,16.4847319347319,0.0340209790209835
20.8,0.05,16.489,8140.482,0.02,8173.80492773893,16.488020979021,0.0437995337995469
20.9,0.049,16.489,8268.495,0.0,8217.71874125874,16.4934918414918,0.0558041958042035
21.0,0.048,16.496,8238.251,0.07,8172.48276689977,16.4991818181818,0.050932400932399
21.1,0.046,16.509,8018.639,0.13,8059.34758041958,16.5036783216783,0.0429370629370497
21.2,0.045,16.511,7889.9,0.02,7922.78269230769,16.5077692307692,0.0374708624708654
21.3,0.044,16.511,7732.621,0.0,7723.44063403263,16.5111724941725,0.0313053613053783
21.4,0.043,16.511,7530.133,0.0,7489.59000932401,16.5140303030303,0.0262470862470999
21.5,0.042,16.518,7235.839,0.07,7249.45600699301,16.5164219114219,0.0188461538461479
21.6,0.043,16.518,6957.121,0.0,7007.36675291375,16.5177995337995,0.0269930069929992
21.7,0.044,16.518,6694.982,0.0,6718.31371095571,16.5218205128205,0.0520862470862584
21.8,0.051,16.527,6469.425,0.09,6368.1573986014,16.5282167832168,0.0618181818181898
21.9,0.082,16.533,6140.15,0.06,6012.67721212121,16.5341841491842,0.0405594405594202
22.0,0.08,16.533,5807.482,0.0,5746.88802331002,16.5363286713287,0.0051398601398488
22.1,0.077,16.545,5394.146,0.12,5572.93525407926,16.5352121212121,-0.0183682983682943
22.2,0.073,16.544,5150.819,-0.01,5473.79199300699,16.532655011655,-0.0313519813519926
22.3,0.07,16.527,5395.043,-0.17,5449.57475058275,16.5289417249417,-0.0420979020979219
22.4,0.067,16.511,5771.871,-0.16,5511.78865034965,16.5242354312354,-0.0475757575757642
22.5,0.065,16.511,5782.235,0.0,5641.86085547786,16.5194265734266,-0.0510722610722418
22.6,0.063,16.522,5726.972,0.11,5802.90518648019,16.514020979021,-0.0402797202796991
22.7,0.061,16.52,5799.07,-0.02,5913.91588111888,16.5113706293706,-0.0086363636363629
22.8,0.059,16.511,5917.699,-0.09,5922.36072960373,16.5122937062937,0.018811188811192
22.9,0.057,16.511,5988.357,0.0,5863.24977622378,16.5151328671329,0.0278554778554786
23.0,0.055,16.511,5915.144,0.0,5785.36858041958,16.5178648018648,0.025314685314672
23.1,0.053,16.517,5720.504,0.06,5675.1814988345,16.5201958041958,0.0244871794871849
23.2,0.052,16.527,5505.823,0.1,5568.47403263403,16.5227622377622,0.0213869463869366
23.3,0.05,16.533,5356.404,0.06,5511.47876689977,16.5244731934732,0.0051748251748051
23.4,0.049,16.529,5365.067,-0.04,5516.31036596737,16.5237972027972,-0.0149184149183946
23.5,0.047,16.519,5522.244,-0.1,5564.12122610723,16.5214895104895,-0.0287179487179397
23.6,0.046,16.511,5799.563,-0.08,5642.69161305361,16.5180536130536,-0.0384615384615473
23.7,0.046,16.511,5919.25,0.0,5746.79276456876,16.5137972027972,-0.0424242424242573
23.8,0.047,16.511,5854.954,0.0,5863.19544755245,16.5095687645688,-0.0355011655011773
23.9,0.046,16.511,5760.308,0.0,5948.19641258741,16.506696969697,-0.0103962703962424
24.0,0.053,16.511,5849.363,0.0,5941.07446853147,16.5074895104895,0.0154778554778721
24.1,0.058,16.505,6002.978,-0.06,5857.64414918415,16.5097925407925,0.0204195804195529
24.2,0.055,16.503,6010.4,-0.02,5762.08407925408,16.5115734265734,0.014778554778534
24.3,0.053,16.511,5758.257,0.08,5702.3902027972,16.5127482517482,0.0062470862471109
24.4,0.051,16.525,5408.555,0.14,5671.99457575758,16.5128228438228,0.0018997668997755
24.5,0.049,16.519,5405.011,-0.06,5634.84051981352,16.5131282051282,0.0085780885780904
24.6,0.048,16.511,5585.146,-0.08,5584.36059207459,16.5145384615385,0.0105944055944285
24.7,0.046,16.507,5802.043,-0.04,5549.44357808858,16.5152470862471,-0.0103030303030494
24.8,0.045,16.507,5802.893,0.0,5604.60881818182,16.5124778554779,-0.0410722610722837
24.9,0.044,16.514,5633.418,0.07,5727.33636829837,16.5070326340326,-0.0405827505827362
25.0,0.043,16.515,5521.288,0.01,5822.27727738928,16.5043613053613,-0.0192074592074396
25.1,0.042,16.506,5702.262,-0.09,5887.76656876457,16.5031911421911,-0.0092307692307791
25.2,0.041,16.491,6155.577,-0.15,5927.85153613054,16.5025151515152,-0.0051748251748407
25.3,0.041,16.491,6236.192,0.0,5964.47099067599,16.5021561771562,4.6620046632029e-05
25.4,0.042,16.507,6000.828,0.16,5968.17390442891,16.5025244755245,0.0161655011655171
25.5,0.041,16.511,5842.915,0.04,5907.18685547786,16.5053892773893,0.030081585081589
25.6,0.046,16.511,5683.675,0.0,5785.47441491842,16.5085407925408,0.024207459207446
25.7,0.055,16.511,5614.4,0.0,5646.15155011655,16.5102307692308,0.0099766899766784
25.8,0.065,16.511,5537.857,0.0,5549.013995338,16.5105361305361,-0.0056759906759751
25.9,0.064,16.509,5553.968,-0.02,5499.10706526806,16.5090955710956,-0.0167599067598979
26.0,0.061,16.5,5613.227,-0.09,5524.36975058275,16.5071841491842,-0.0233100233100455
26.1,0.058,16.503,5607.42,0.03,5648.89337762238,16.5044335664336,-0.0344638694638811
26.2,0.056,16.511,5624.621,0.08,5863.92741258741,16.5002913752914,-0.043053613053612
26.3,0.054,16.5,5942.008,-0.11,6125.71864335664,16.4958228438228,-0.0364568764568852
26.4,0.052,16.489,6493.955,-0.11,6375.93051282051,16.493,-0.012377622377624
26.5,0.051,16.487,6809.051,-0.02,6578.11107925408,16.4933473193473,0.0020396270396538
26.6,0.049,16.486,6930.144,-0.01,6729.62957575758,16.4934079254079,-0.0018881118880997
26.7,0.052,16.493,6793.899,0.07,6810.02464568765,16.4929696969697,0.0031351981351868
26.8,0.053,16.503,6646.627,0.1,6796.22943822844,16.494034965035,0.0121328671328591
26.9,0.051,16.507,6558.595,0.04,6702.53305128205,16.4953962703963,0.0246153846153875
27.0,0.05,16.495,6604.185,-0.12,6563.79894405594,16.498958041958,0.0366783216783334
27.1,0.048,16.489,6592.732,-0.06,6417.78848018648,16.5027319347319,0.0257692307692282
27.2,0.047,16.496,6461.59,0.07,6316.38412820513,16.5041118881119,0.0050815850815766
27.3,0.046,16.509,6216.99,0.13,6300.6148997669,16.5037482517483,-0.0050582750582784
27.4,0.046,16.521,6048.953,0.12,6360.38331701632,16.5031002331002,-0.0085314685314586
27.5,0.046,16.506,6256.842,-0.15,6468.59833100233,16.502041958042,-0.0199300699300939
27.6,0.053,16.493,6642.76,-0.13,6617.45672494173,16.4991142191142,-0.031212121212132
27.7,0.093,16.489,7037.201,-0.04,6760.5844988345,16.4957995337995,-0.0277039627039423
27.8,0.091,16.489,7050.103,0.0,6861.38254079254,16.4935734265734,-0.007715617715629
27.9,0.087,16.491,6895.851,0.02,6859.10702564102,16.4942564102564,0.0284149184149208
28.0,0.084,16.501,6684.289,0.1,6768.214993007,16.4992564102564,0.0518065268065363
28.1,0.079,16.511,6410.854,0.1,6651.8969020979,16.5046177156177,0.0515384615384741
28.2,0.077,16.511,6251.457,0.0,6507.61752447553,16.5095641025641,0.0420979020979041
28.3,0.073,16.511,6059.43,0.0,6168.67437062937,16.5130372960373,0.0284848484848333
28.4,0.07,16.511,5922.451,0.0,5780.63138694639,16.5152610722611,0.0020629370629343
28.5,0.068,16.511,5305.575,0.0,4994.35414452214,16.5134498834499,-0.0352913752913859
28.6,0.066,16.511,3893.258,0.0,3679.91828205128,16.5082027972028,-0.0788111888111589
28.7,0.063,16.501,1777.623,-0.1,1808.09277622378,16.4976876456877,-0.131317016316999
28.8,0.061,16.489,378.874,-0.12,-530.5162004662,16.4819393939394,-0.180349650349677
28.9,0.059,16.46,-3403.782,-0.29,-3159.06293006993,16.4616177156177,-0.223426573426569
29.0,0.057,16.433,-6303.937,-0.27,-5815.09092773893,16.4372540792541,-0.269230769230756
29.1,0.055,16.397,-8800.541,-0.36,-8310.00293706294,16.4077715617716,-0.309720279720304
29.2,0.057,16.372,-10941.344,-0.25,-10609.6662587413,16.37531002331,-0.364149184149182
29.3,0.062,16.337,-12741.972,-0.35,-12773.8917249417,16.3349417249417,-0.458717948717934
29.4,0.063,16.289,-14451.023,-0.48,-14702.5830582751,16.2835664335664,-0.594790209790228
29.5,0.061,16.223,-16355.608,-0.66,-16748.1883916084,16.2159836829837,-0.749895104895078
29.6,0.059,16.149,-18651.423,-0.74,-18892.6167855478,16.1335874125874,-0.912529137529127
29.7,0.056,16.037,-21159.907,-1.12,-21161.2950932401,16.0334778554779,-1.03075757575759
29.8,0.054,15.919,-23764.377,-1.18,-23436.0374079254,15.9274358974359,-1.11500000000001
29.9,0.052,15.799,-25865.804,-1.2,-25703.109995338,15.8104778554779,-1.17618881118883
30.0,0.05,15.688,-27850.514,-1.11,-27829.0757645688,15.6921981351981,-1.19996503496504
30.1,0.049,15.566,-29840.536,-1.22,-29827.4076993007,15.5704848484848,-1.19713286713286
30.2,0.048,15.469,-31440.627,-0.97,-31656.2748811189,15.4527715617716,-1.19882284382284
30.3,0.048,15.314,-33519.641,-1.55,-33420.6498951049,15.3307202797203,-1.236351981352
30.4,0.047,15.212,-35077.622,-1.02,-35140.9057855478,15.2055011655012,-1.29680652680654
30.5,0.045,15.066,-36921.103,-1.46,-36791.7719137529,15.071358974359,-1.38653846153845
30.6,0.044,14.943,-38284.088,-1.23,-38402.1788834499,14.9281934731935,-1.46621212121211
30.7,0.043,14.778,-40035.377,-1.65,-39969.2158018648,14.7781165501166,-1.52331002331003
30.8,0.042,14.632,-41316.411,-1.46,-41427.3082890443,14.6235314685315,-1.5788344988345
30.9,0.041,14.453,-42787.81,-1.79,-42844.5399393939,14.4623496503497,-1.59497668997669
31.0,0.04,14.291,-44231.505,-1.62,-44169.5617482517,14.3045361305361,-1.5973543123543
31.1,0.039,14.141,-45349.984,-1.5,-45513.508,14.1428787878788,-1.6174358974359
31.2,0.04,13.969,-46396.598,-1.72,-46734.9476503497,13.981048951049,-1.65837995337996
31.3,0.05,13.826,-47279.38,-1.43,-47781.2064312354,13.8112027972028,-1.74780885780885
31.4,0.06,13.651,-47955.068,-1.75,-47981.8835710956,13.6314871794872,-1.86483682983683
31.5,0.058,13.449,-48124.341,-2.02,-47156.9528717949,13.4382354312354,-1.96554778554777
31.6,0.056,13.247,-46705.716,-2.02,-45395.0414312354,13.2383776223776,-1.99562937062938
31.7,0.054,13.033,-43689.028,-2.14,-42729.7288624709,13.0391095571096,-1.98052447552447
31.8,0.052,12.822,-38253.725,-2.11,-39232.9313869464,12.8422727272727,-1.86724941724944
31.9,0.05,12.65,-34485.213,-1.72,-35372.5914055944,12.6656596736597,-1.68716783216786
32.0,0.049,12.503,-31440.455,-1.47,-31481.5467925408,12.5048391608392,-1.51735431235429
32.1,0.047,12.36,-28017.828,-1.43,-28059.1481165501,12.3621888111888,-1.36785547785545
32.2,0.046,12.232,-24853.401,-1.28,-25272.437002331,12.2312680652681,-1.259020979021
32.3,0.045,12.132,-23218.055,-1.0,-23240.7957296037,12.1103846153846,-1.19198135198137
32.4,0.043,11.988,-21131.297,-1.44,-21389.7722703963,11.9928717948718,-1.14761072261072
32.5,0.042,11.888,-19978.682,-1.0,-19742.1097529138,11.8808624708625,-1.08251748251746
32.6,0.041,11.761,-18637.948,-1.27,-18372.7482470862,11.7763682983683,-1.02156177156175
32.7,0.04,11.677,-17693.714,-0.84,-17188.7211002331,11.6765501165501,-0.963426573426605
32.8,0.039,11.582,-15736.259,-0.95,-16062.0682097902,11.583682983683,-0.877715617715636
32.9,0.04,11.505,-14675.909,-0.77,-15092.0029393939,11.501006993007,-0.795815850815822
33.0,0.046,11.427,-14183.293,-0.78,-14201.418034965,11.4245198135198,-0.734615384615374
33.1,0.058,11.346,-13756.496,-0.81,-13496.6101002331,11.3540839160839,-0.702086247086243
33.2,0.065,11.282,-13090.829,-0.64,-12959.6207552448,11.2841025641026,-0.706107226107242
33.3,0.064,11.212,-12503.076,-0.7,-12649.4066713287,11.2128624708625,-0.724825174825196
33.4,0.062,11.155,-12296.356,-0.57,-12358.3148741259,11.1391375291375,-0.754219114219097
33.5,0.06,11.066,-12086.966,-0.89,-12107.0513799534,11.0620186480187,-0.770559440559431
33.6,0.057,10.99,-11976.491,-0.76,-11953.6994498835,10.9850256410256,-0.781048951048946
33.7,0.055,10.893,-11897.607,-0.97,-11947.5895454545,10.9058088578089,-0.787191142191163
33.8,0.053,10.824,-11821.876,-0.69,-12057.3837878788,10.8275874125874,-0.780897435897446
33.9,0.053,10.745,-11732.265,-0.79,-11958.3194568765,10.7496293706294,-0.746573426573407
34.0,0.054,10.689,-11648.348,-0.56,-11511.1132913753,10.6782727272727,-0.702529137529141
34.1,0.054,10.612,-11400.181,-0.77,-10636.983037296,10.6091235431235,-0.661456876456885
34.2,0.052,10.545,-10371.87,-0.67,-9422.77580652681,10.5459813519814,-0.61708624708626
34.3,0.053,10.479,-7830.284,-0.66,-8018.34915384616,10.4857062937063,-0.571118881118874
34.4,0.055,10.431,-5917.029,-0.48,-6591.40127272727,10.4317575757576,-0.519685314685311
34.5,0.054,10.377,-4635.206,-0.54,-5310.65229370629,10.3817692307692,-0.463379953379948
34.6,0.052,10.341,-4139.39,-0.36,-4349.84984149184,10.3390815850816,-0.408694638694621
34.7,0.051,10.303,-3988.943,-0.38,-3845.74744289044,10.3000303030303,-0.37667832167834
34.8,0.049,10.266,-3952.681,-0.37,-3778.56306993007,10.2637459207459,-0.35144522144522
34.9,0.05,10.228,-3956.992,-0.38,-3845.70641724942,10.2297412587413,-0.33843822843822
35.0,0.055,10.195,-3991.212,-0.33,-3949.7747016317,10.1960582750583,-0.334009324009323
35.1,0.061,10.162,-4035.0,-0.33,-4024.08472261072,10.1629393939394,-0.33440559440558
35.2,0.059,10.13,-4087.465,-0.32,-4085.87611888112,10.1291771561772,-0.33902097902099
35.3,0.058,10.101,-4135.956,-0.29,-4141.86822843823,10.0951351981352,-0.336829836829836
35.4,0.055,10.057,-4200.343,-0.44,-4190.03408857809,10.0618111888112,-0.34297202797203
35.5,0.053,10.031,-4237.435,-0.26,-4227.21078321678,10.0265407925408,-0.353275058275079
35.6,0.051,9.985,-4265.482,-0.46,-4253.24964801865,9.99115617715618,-0.360675990675978
35.7,0.049,9.955,-4262.151,-0.3,-4264.63017016317,9.9544055944056,-0.372902097902096
35.8,0.048,9.922,-4255.078,-0.33,-4260.40187645688,9.91657575757576,-0.370629370629388
35.9,0.046,9.877,-4246.212,-0.45,-4240.59295804196,9.88027972027972,-0.377797202797202
36.0,0.045,9.844,-4227.115,-0.33,-4215.60925641026,9.84101631701632,-0.381165501165487
36.1,0.044,9.8,-4187.769,-0.44,-4189.77603962704,9.80404662004662,-0.38517482517482
36.2,0.043,9.763,-4152.131,-0.37,-4167.34009324009,9.76398135198135,-0.401620046620063
36.3,0.042,9.729,-4129.668,-0.34,-4147.4728951049,9.72372261072261,-0.394708624708624
36.4,0.04,9.682,-4130.937,-0.47,-4128.60589044289,9.68503962703963,-0.395431235431228
36.5,0.039,9.651,-4125.801,-0.31,-4112.62923076923,9.64463636363636,-0.390128205128212
36.6,0.04,9.601,-4111.355,-0.5,-4097.85652214452,9.60701398601399,-0.372692307692292
36.7,0.041,9.568,-4093.058,-0.33,-4087.36553379953,9.5700979020979,-0.351048951048945
36.8,0.044,9.536,-4068.109,-0.32,-4083.79680885781,9.5368041958042,-0.330372960372969
36.9,0.044,9.497,-4063.088,-0.39,-4083.75471561772,9.50402331002331,-0.330512820512818
37.0,0.044,9.475,-4065.864,-0.22,-4085.65808624709,9.47070163170163,-0.344032634032633
37.1,0.042,9.439,-4103.667,-0.36,-4087.66934498835,9.43521678321678,-0.375815850815856
37.2,0.041,9.407,-4116.478,-0.32,-4085.79894871795,9.39553846153846,-0.405454545454544
37.3,0.04,9.351,-4086.459,-0.56,-4074.69426340326,9.35412587412588,-0.418636363636367
37.4,0.038,9.312,-4048.141,-0.39,-4053.7856946387,9.31181118881119,-0.431468531468531
37.5,0.037,9.257,-4018.441,-0.55,-4025.01335897436,9.26783216783217,-0.431258741258732
37.6,0.036,9.224,-3982.261,-0.33,-3990.37474825175,9.22555944055944,-0.417121212121211
37.7,0.036,9.188,-3946.84,-0.36,-3958.06477156177,9.18440792540793,-0.398997668997687
37.8,0.037,9.149,-3934.983,-0.39,-3929.53028438229,9.14575990675991,-0.383321678321672
37.9,0.038,9.109,-3910.94,-0.4,-3903.97737762238,9.10774358974359,-0.376177156177139
38.0,0.038,9.069,-3882.96,-0.4,-3878.03857575758,9.07052447552448,-0.376130536130551
38.1,0.039,9.03,-3850.503,-0.39,-3854.49093006993,9.03251748251748,-0.380944055944056
38.2,0.041,8.993,-3823.407,-0.37,-3831.75682750583,8.99433566433567,-0.377354312354309
38.3,0.043,8.962,-3810.103,-0.31,-3806.94796270396,8.95704662004662,-0.370244755244763
38.4,0.043,8.92,-3782.346,-0.42,-3783.3257948718,8.92028671328671,-0.347179487179487
38.5,0.042,8.889,-3769.947,-0.31,-3760.16366433566,8.88761072261072,-0.318787878787874
38.6,0.041,8.847,-3746.031,-0.42,-3742.67871561772,8.85652913752914,-0.318496503496504
38.7,0.04,8.819,-3718.291,-0.28,-3727.39687878788,8.82391142191142,-0.337564102564104
38.8,0.04,8.79,-3702.558,-0.29,-3710.37666200466,8.78901631701632,-0.363041958041971
38.9,0.045,8.769,-3697.228,-0.21,-3698.32936829837,8.75130303030303,-0.39043123543124
39.0,0.05,8.717,-3709.539,-0.52,-3688.99607459208,8.71093006993007,-0.410874125874109
39.1,0.048,8.663,-3687.748,-0.54,-3687.36227972028,8.66912820512821,-0.432132867132851
39.2,0.047,8.618,-3674.226,-0.45,-3692.25662703963,8.6245034965035,-0.446025641025659
39.3,0.045,8.573,-3699.945,-0.45,-3699.7180955711,8.57992307692308,-0.436515151515167
39.4,0.046,8.541,-3712.742,-0.32,-3706.77220979021,8.53720046620047,-0.401969696969683
39.5,0.048,8.5,-3742.194,-0.41,-3694.85158974359,8.49952913752914,-0.372960372960364
39.6,0.047,8.462,-3764.8,-0.38,-3705.51976923077,8.46260839160839,-0.367470862470864
39.7,0.046,8.426,-3789.276,-0.36,-3741.7491981352,8.42603496503497,-0.37437062937065
39.8,0.044,8.389,-3840.131,-0.37,-3869.90968764569,8.38773426573426,-0.390069930069927
39.9,0.043,8.348,-3958.253,-0.41,-4111.52548018648,8.34802097902098,-0.403951048951029
40.0,0.042,8.305,-4409.334,-0.43,-4496.89,8.30694405594406,-0.431923076923078
40.1,0.041,8.266,-4892.91,-0.39,-5022.13395804196,8.26163636363636,-0.468100233100242
40.2,0.04,8.213,-5683.753,-0.53,-5647.49151981352,8.21332400932401,-0.484242424242442
40.3,0.039,8.169,-6325.086,-0.44,-6302.62230303031,8.16478787878788,-0.491946386946386
40.4,0.038,8.11,-7031.92,-0.59,-6922.47659207459,8.11493473193473,-0.504475524475511
40.5,0.037,8.053,-7538.723,-0.57,-7444.75026340326,8.06389277389277,-0.534265734265721
40.6,0.041,8.007,-7864.796,-0.46,-7850.63363170163,8.00808158508159,-0.584883449883447
40.7,0.05,7.958,-8045.436,-0.49,-8089.64562004662,7.94691608391608,-0.640909090909112
40.8,0.051,7.888,-8190.475,-0.7,-8194.65404895105,7.87989976689977,-0.70125874125875
40.9,0.05,7.816,-8213.796,-0.72,-8134.35089277389,7.80666433566434,-0.745874125874122
41.0,0.048,7.725,-8048.028,-0.91,-8009.12336596737,7.73072494172494,-0.779219114219105
41.1,0.046,7.643,-7739.214,-0.82,-7756.42887645688,7.65082051282051,-0.780582750582728
41.2,0.045,7.571,-7406.492,-0.72,-7385.41053613054,7.57460839160839,-0.746153846153866
